ID,Athlete_ID,Name,Sex,Age,Height,Weight,Country_Code,Region,Games,Year,Season,City,Sport,Event,Medal
30165,1262,Sandra Aguilar Navarro,F,23,167.0,50.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Womens Group,Silver
30166,1265,Yulenmis Aguilar Martnez,F,20,165.0,66.0,CUB,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens Javelin Throw,
30167,1271,Tomas Alonso Aguilera Armendariz,M,27,202.0,95.0,MEX,North America,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Mens Volleyball,
30168,1277,Carolina Aguirre Giraldo,F,20,160.0,59.0,COL,South America,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Womens Individual,
30169,1277,Carolina Aguirre Giraldo,F,20,160.0,59.0,COL,South America,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Womens Team,
30170,1279,rick Germain Aguirre Tafolla,M,19,170.0,60.0,MEX,North America,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,
30171,1281,Gabriela Aguirre,F,30,164.0,58.0,ARG,South America,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Womens Hockey,
30172,1290,Marcelo Vctor Aguirre,M,23,174.0,66.0,PAR,South America,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Mens Singles,
30173,1301,Sri Wahyuni Agustiani,F,21,147.0,47.0,INA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Womens Flyweight,Silver
30174,1320,Kelsie Ahbe,F,25,170.0,63.0,CAN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens Pole Vault,
30175,1356,Christian Ahlmann,M,41,189.0,80.0,DEU,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Individual,
30176,1356,Christian Ahlmann,M,41,189.0,80.0,DEU,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Team,Bronze
30177,1374,Tontowi Ahmad,M,29,179.0,72.0,INA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,Gold
30178,1377,Elaheh Ahmadi,F,34,160.0,62.0,IRI,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Womens Air Rifle 10 metres,
30179,1392,Esraa Ahmed El Sayed,F,17,150.0,63.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Womens Middleweight,
30180,1394,Ghofran Ahmed Zaki,M,23,192.0,68.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Mens Featherweight,
30181,1405,Mohammed Ahmed,M,25,182.0,56.0,CAN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 5000 metres,
30182,1405,Mohammed Ahmed,M,25,182.0,56.0,CAN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 10000 metres,
30183,1413,Samia Mohamed Hagrass Ahmed,F,20,170.0,57.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Womens Duet,
30184,1413,Samia Mohamed Hagrass Ahmed,F,20,170.0,57.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Womens Team,
30185,1421,Masbah Ahmmed,M,21,,,BAN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 100 metres,
30186,1439,Murielle Ahour,F,28,165.0,58.0,CIV,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 100 metres,
30187,1439,Murielle Ahour,F,28,165.0,58.0,CIV,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 200 metres,
30188,1445,Gaby Diana Ahrens,F,35,169.0,60.0,NAM,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Womens Trap,
30189,1451,Mohammad Ahsan,M,28,173.0,72.0,INA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Mens Doubles,
30190,1453,Nicole Ahsinger,F,18,163.0,58.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Trampolining,Trampolining Womens Individual,
30191,1462,Michelle Lee Raquel Ahye,F,24,160.0,64.0,TTO,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 100 metres,
30192,1462,Michelle Lee Raquel Ahye,F,24,160.0,64.0,TTO,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 200 metres,
30193,1462,Michelle Lee Raquel Ahye,F,24,160.0,64.0,TTO,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 4 x 100 metres Relay,
30194,1464,Ai Yanhan,F,14,168.0,54.0,CHN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 200 metres Freestyle,
30195,1464,Ai Yanhan,F,14,168.0,54.0,CHN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 4 x 200 metres Freestyle Relay,
30196,1465,Jrmy Aicardi,M,27,178.0,83.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Mens Rugby Sevens,
30197,1466,Matteo Aicardi,M,30,192.0,102.0,ITA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Mens Water Polo,Bronze
30198,1472,Vlad Drago Aicoboae,M,22,197.0,91.0,ROU,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Mens Coxless Fours,
30199,1477,Neringa Aidietyt,F,33,177.0,60.0,LTU,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 20 kilometres Walk,
30200,1478,Rosaria Aiello,F,27,172.0,74.0,ITA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Womens Water Polo,Silver
30201,1481,Hannes Aigner,M,27,183.0,75.0,DEU,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,Canoeing Mens Kayak Singles Slalom,
30202,1488,Harry Leslie Aikines Aryeetey,M,27,180.0,87.0,GBR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 4 x 100 metres Relay,
30203,1502,Sophie Claire Ainsworth,F,27,173.0,68.0,GBR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Womens Skiff,
30204,1515,Saiyidah Aisyah Mohamed Rafa ee,F,28,173.0,68.0,SIN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Womens Single Sculls,
30205,1516,Rachid Ait Atmane,M,23,190.0,76.0,ALG,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,
30206,1519,Anasse At El Abdia,M,23,180.0,66.0,MAR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Road Race Individual,
30207,1525,Zied Ait Ouagram,M,27,191.0,75.0,MAR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Middleweight Greco Roman,
30208,1526,Samir At Sad,M,26,167.0,65.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Team All Around,
30209,1526,Samir At Sad,M,26,167.0,65.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Mens Rings,
30210,1527,Souad At Salem,F,37,158.0,50.0,ALG,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens Marathon,
30211,1548,Efe Ajagba,M,22,190.0,,NGR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Super Heavyweight,
30212,1551,Oluwafemi Ajayi,M,20,172.0,79.0,NGR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,Bronze
30213,1553,Astrit Ajdarevi,M,26,190.0,80.0,SWE,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,
30214,1561,Mobolade Abimbola Ajomale,M,20,180.0,62.0,CAN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 4 x 100 metres Relay,Bronze
30215,1575,Stella Akakpo,F,22,166.0,60.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 4 x 100 metres Relay,
30216,1599,Meryem Akda,F,23,171.0,51.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 3000 metres Steeplechase,
30217,1600,Tark Langat Akda,M,28,176.0,60.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 3000 metres Steeplechase,
30218,1634,Taha Akgl,M,25,192.0,125.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Super Heavyweight Freestyle,Gold
30219,1636,Svitlana Viktorivna Akhadova,F,23,170.0,69.0,UKR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,Canoeing Womens Kayak Fours 500 metres,
30220,1645,Habibollah Jomeh Akhlaghi,M,31,175.0,90.0,IRI,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Light Heavyweight Greco Roman,
30221,1647,Murodzhon Kakharovich Akhmadaliyev,M,21,165.0,56.0,UZB,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Bantamweight,Bronze
30222,1649,Artur Kamilevich Akhmatkhuzin,M,28,187.0,79.0,RUS,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens Foil Individual,
30223,1649,Artur Kamilevich Akhmatkhuzin,M,28,187.0,79.0,RUS,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens Foil Team,Gold
30224,1682,Morolake Akinosun,F,22,163.0,61.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 4 x 100 metres Relay,Gold
30225,1683,Foluke Antinuke Akinradewo,F,28,191.0,79.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Womens Volleyball,Bronze
30226,1687,Jonathan Akinyemi,M,27,188.0,85.0,NGR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,Canoeing Mens Kayak Singles Slalom,
30227,1692,Teruyoshi Akiyama,M,44,168.0,65.0,JPN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Rapid Fire Pistol 25 metres,
30228,1696,Malika Al Akkaoui,F,28,160.0,49.0,MAR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 800 metres,
30229,1696,Malika Al Akkaoui,F,28,160.0,49.0,MAR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 1500 metres,
30230,1697,Halil Akka,M,33,175.0,58.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 3000 metres Steeplechase,
30231,1701,Joshua Emmanuel Akognon,M,30,189.0,83.0,NGR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Mens Basketball,
30232,1716,Daniel Akpeyi,M,30,187.0,80.0,NGR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,Bronze
30233,1721,Ahmed Akram Abbas Mahmoud,M,19,188.0,80.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 400 metres Freestyle,
30234,1721,Ahmed Akram Abbas Mahmoud,M,19,188.0,80.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 1500 metres Freestyle,
30235,1729,Youssef Akrout,M,25,180.0,78.0,TUN,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mens One Person Dinghy,
30236,1730,Monica Aksamit,F,26,183.0,74.0,USA,North America,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Womens Sabre Team,Bronze
30237,1746,Sonia Aktar,F,19,,,BAN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 50 metres Freestyle,
30238,1749,Shirin Akter,F,21,159.0,50.0,BAN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 100 metres,
30239,1763,Hussein Al Aameri,M,25,177.0,80.0,IRQ,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Mens Half Middleweight,
30240,1773,Ahmad Al Afasi,M,33,,,IOA,0,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Double Trap,
30241,1780,Mazoon Khalfan Saleh Al Alawi,F,18,182.0,,OMA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 100 metres,
30242,1787,Tariq Ahmed Al Amri,M,25,165.0,49.0,KSA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 5000 metres,
30243,1788,Atallah Al Anazi,M,28,174.0,74.0,KSA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Air Pistol 10 metres,
30244,1788,Atallah Al Anazi,M,28,174.0,74.0,KSA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Free Pistol 50 metres,
30245,1807,Mary Al Atrash,F,22,170.0,57.0,PLE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 50 metres Freestyle,
30246,1809,Nasser Salih Nasser Abdullah Al Attiya,M,45,178.0,82.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Skeet,
30247,1810,Hamad Ali Mohamed A Al Attiyah,M,21,193.0,89.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Individual,
30248,1810,Hamad Ali Mohamed A Al Attiyah,M,21,193.0,89.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Team,
30249,1826,Ayesha Shahriyar Mohammed Al Balooshi,F,24,160.0,57.0,UAE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Womens Lightweight,
30250,1829,Wadha Bint Nasir Al Balushi,F,26,160.0,75.0,OMA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Womens Air Pistol 10 metres,
30251,1832,Nada Mohamed Abdulzaher Mohamed Al Bedwawi,F,18,162.0,53.0,UAE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 50 metres Freestyle,
30252,1856,Sultan Mubarak M Al Dawoodi,M,31,192.0,86.0,KSA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens Discus Throw,
30253,1858,Fehaid Al Deehani,M,49,178.0,95.0,IOA,0,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Double Trap,Gold
30254,1886,Mohsen Hussain Al Duhaylib,M,22,163.0,69.0,KSA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Mens Lightweight,
30255,1897,Abdulrahman Al Faihan,M,30,,,IOA,0,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Trap,
30256,1943,Dalal Masfir Al Harith,F,16,160.0,55.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 400 metres,
30257,1946,Barakat Mubarak Al Harthi,M,28,173.0,67.0,OMA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 100 metres,
30258,1980,Khaled Al Kaabi,M,31,168.0,85.0,UAE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Double Trap,
30259,1991,Obada Al Kasbeh,M,22,166.0,64.0,JOR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Mens Light Welterweight,
30260,1992,Mohammed Riyadh Al Khafaji,M,22,181.0,75.0,IRQ,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Mens Single Sculls,
30261,1993,Hajar Saeed Saad Sowaid Al Khaldi,F,21,160.0,45.0,BRN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 100 metres,
30262,2001,Hamed Said Al Khatri,M,31,173.0,68.0,OMA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Small Bore Rifle Three Positions 50 metres,
30263,2008,Noah Abdalaziz Al Khulaifi,M,17,190.0,86.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 100 metres Backstroke,
30264,2021,Fatema Abdul Muhsin Al Mahmeed,F,17,167.0,60.0,BRN,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Womens 50 metres Freestyle,
30265,2029,Saeed bin Hasher Al Maktoum,M,39,176.0,88.0,UAE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Skeet,
30266,2053,Khaled Al Mudhaf,M,38,164.0,105.0,IOA,0,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Trap,
30267,2082,Lubna Al Omair,F,29,152.0,45.0,KSA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Womens Foil Individual,
30268,2090,Moukheld Mahil F Al Outaibi,M,40,163.0,60.0,KSA,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 5000 metres,
30269,2112,Abdullah Al Rashidi,M,52,183.0,83.0,IOA,0,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Mens Skeet,Bronze
30270,2114,Bassel Al Rayes,M,37,180.0,95.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Mens Handball,
30271,2115,Ali Yousef Al Rumaihi,M,34,177.0,86.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Individual,
30272,2115,Ali Yousef Al Rumaihi,M,34,177.0,86.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Team,
30273,2119,Yaaqoub Al Saadi,M,20,175.0,62.0,UAE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 100 metres Backstroke,
30274,2135,Mayada Al Sayad,F,23,,,PLE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens Marathon,
30275,2161,Abdulaziz Al Shatti,M,25,,,IOA,0,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens epee Individual,
30276,2169,Hicham Al Siguni,M,23,172.0,61.0,MAR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 3000 metres Steeplechase,
30277,2184,Sheikh Ali bin Khalid Al Thani,M,33,194.0,73.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Individual,
30278,2184,Sheikh Ali bin Khalid Al Thani,M,33,194.0,73.0,QAT,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Team,
30279,2197,Saud Al Zaabi,M,27,,,UAE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 1500 metres,
30280,2206,Alaa Ali Mhawi,M,20,178.0,68.0,IRQ,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Mens Football,
30281,2207,Ayman Alaa El Din Mohamed Fayez,M,25,181.0,72.0,EGY,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,Fencing Mens epee Individual,
30282,2210,Marina Alabau Neira,F,30,164.0,55.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Womens Windsurfer,
30283,2236,Salima El Ouali Al Alami,F,32,179.0,58.0,MAR,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 3000 metres Steeplechase,
30284,2237,Nima Alamian,M,23,174.0,70.0,IRI,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Mens Singles,
30285,2238,Noshad Alamian Darounkolaei,M,24,170.0,67.0,IRI,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Mens Singles,
30286,2259,Julian Alaphilippe,M,24,173.0,62.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Road Race Individual,
30287,2259,Julian Alaphilippe,M,24,173.0,62.0,FRA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Individual Time Trial,
30288,2266,Ricard Alarcn Tevar,M,24,188.0,110.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Mens Water Polo,
30289,2271,Fernando Alarza Vicente,M,25,178.0,67.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Mens Olympic Distance,
30290,2289,Rafael Yunier Alba Castillo,M,22,202.0,87.0,CUB,North America,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Mens Heavyweight,
30291,2299,Matas Albarracn,M,36,174.0,65.0,ARG,South America,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Individual,
30292,2299,Matas Albarracn,M,36,174.0,65.0,ARG,South America,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,Equestrianism Mixed Jumping Team,
30293,2304,Michael Albasini,M,35,172.0,67.0,SUI,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Mens Road Race Individual,
30294,2309,Il Alben,F,30,172.0,62.0,TUR,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Womens Basketball,
30295,2314,Markel Alberdi Sarobe,M,24,187.0,76.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Mens 4 x 100 metres Freestyle Relay,
30296,2321,Fiona Albert,F,25,174.0,70.0,AUS,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Womens Coxed Eights,
30297,2335,Agustina Albertario,F,23,165.0,55.0,ARG,South America,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Womens Hockey,
30298,2342,Nely Carla Alberto Francisca,F,33,179.0,90.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Womens Handball,
30299,2359,Islam Beka Said Tsilimovich Albiyev,M,27,165.0,66.0,RUS,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Welterweight Greco Roman,
30300,2365,Radu Albot,M,26,175.0,70.0,MDA,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mens Singles,
30301,2376,Samuel Albrecht,M,34,180.0,71.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,
30302,2391,Gustavo Barreiros de Albuquerque,M,25,172.0,85.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Mens Rugby Sevens,
30303,2408,Aurelie Alcindor,F,22,169.0,47.0,MRI,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 200 metres,
30304,2442,Olympia Aldersey,F,24,183.0,75.0,AUS,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Womens Coxed Eights,
30305,2447,Mark David Aldred,M,29,188.0,71.0,GBR,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Mens Lightweight Coxless Fours,
30306,2458,David Alegre Biosca,M,31,184.0,75.0,ESP,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Mens Hockey,
30307,2464,Jo Qesem Ayela Aleh,F,30,171.0,58.0,NZL,Australia and Oceania,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Womens Two Person Dinghy,Silver
30308,2467,Eric Javier Alejandro,M,30,180.0,81.0,PUR,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Mens 400 metres Hurdles,
30309,2472,Aleksandr Aleksandrov,M,26,189.0,93.0,AZE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Mens Double Sculls,
30310,2474,Daniel Tihomirov Aleksandrov,M,24,182.0,81.0,BUL,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Middleweight Greco Roman,
30311,2497,Artur Aleksanyan,M,24,190.0,98.0,ARM,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,Wrestling Mens Heavyweight Greco Roman,Gold
30312,2499,Ruben Aleksanyan,M,26,180.0,150.0,ARM,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Mens Super Heavyweight,
30313,2500,Yana Ivanovna Alekseevna,F,28,169.0,60.0,AZE,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Womens Lightweight,
30314,2512,Yevgeny Petrovich Alekseyev,M,38,186.0,93.0,KAZ,Asia,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,Canoeing Mens Kayak Doubles 1000 metres,
30315,2517,Milan Aleksi,M,30,193.0,96.0,SCG,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Mens Water Polo,Gold
30316,2537,Habitam Alemu,F,19,171.0,52.0,ETH,Africa,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 800 metres,
30317,2574,Kineke Alicia Alexander,F,30,178.0,65.0,VIN,North America,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Womens 400 metres,
30318,2587,Alexandra Priscila do Nascimento,F,34,177.0,68.0,BRA,South America,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Womens Handball,
30319,2593,Anna Maria Alexandri,F,18,170.0,48.0,AUT,Europe,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Womens Duet,
